Date,return_1d,return_2d,return_5d,return_10d,volatility_5d,volatility_10d,volatility_20d,volume_change_1d,volume_ratio_20d,gap_1d,range_hl_1d,open_to_close_1d,clv,body_to_range,upper_wick_ratio,lower_wick_ratio,range_ratio_20,vix_level,close_t,close_t1,target_next_log_return,target_up
1990-01-02 00:00:00+00:00,0.05518605841013829,0.0730744065346655,0.020338343200862752,0.09867161645033731,0.033063702789331635,0.023747950542812788,0.034055555408768194,0.18399808518282793,0.6128925892341934,0.0,0.06711282021642793,0.05673721123116156,0.8000101472960126,0.8000101472960126,0.09999492635199368,0.09999492635199368,1.4134005151866844,17.239999771118164,0.3325890004634857,0.3348209857940674,0.006688523388739491,1
1990-01-03 00:00:00+00:00,0.006688523388739491,0.06187458179887785,0.05480781401232598,0.0761595308249265,0.02796309809128753,0.022757974301877697,0.0331804571389523,0.12694528393452736,0.683206963406065,0.020135960791535,0.013335525346051992,-0.013160029439901397,-1.0,1.0,0.0,0.0,0.2930875942045259,18.190000534057617,0.3348209857940674,0.3359380066394806,0.0033306206569255555,1
1990-01-04 00:00:00+00:00,0.0033306206569255555,0.010019144045665002,0.06875730718166838,0.07232216971461707,0.025890818049862464,0.02279868273629851,0.03329376787620369,0.06296898463688316,0.7158835069532421,0.020001819358688524,0.039867429711425685,-0.016338839505550137,-0.499886513838636,0.41663662621218794,0.33330663070713007,0.250056743080682,0.8727346029907581,19.219999313354492,0.3359380066394806,0.3370540142059326,0.0033165581607215522,1
1990-01-05 00:00:00+00:00,0.0033165581607215522,0.0066471788176471,0.08641010874105201,0.05443790738833997,0.02201693439184299,0.022276657505225058,0.031846027348753865,-0.5857662581132106,0.4126307741605437,0.003322064024895209,0.03311347400840485,0.0,0.2000736978707724,0.0,0.39996315106461383,0.6000368489353862,0.7968350603852001,20.110000610351562,0.3370540142059326,0.3392859995365143,0.006600211100479943,1
1990-01-08 00:00:00+00:00,0.006600211100479943,0.009916769261201495,0.07512197171700484,0.04714673783832738,0.022512389031394978,0.022087967171296557,0.03194790051198113,-0.1939419462691579,0.34431308230255814,-0.006625135194209267,0.026317072375901758,0.013335525346051992,1.0,0.5000567408079891,0.0,0.4999432591920109,0.6426016349442414,20.260000228881836,0.3392859995365143,0.3359380066394806,-0.009916769261201499,0
1990-01-09 00:00:00+00:00,-0.009916769261201499,-0.003316558160721517,0.010019144045665002,0.03035748724652767,0.006867630355237882,0.02253919978484459,0.0316920788057538,-0.1648111903905139,0.3004725283097004,0.0,0.02657935103935706,-0.009867760242412765,0.2500867800592775,0.3749566099703613,0.0,0.6250433900296387,0.6584672539967411,22.200000762939453,0.3359380066394806,0.3214290142059326,-0.04414991521930145,0
1990-01-10 00:00:00+00:00,-0.04414991521930145,-0.05406668448050304,-0.04081929456237591,0.013988519449950205,0.021094843820837355,0.02543436772075172,0.030250847736113556,0.840943782008651,0.7560385142096404,0.0,0.05208621532431717,-0.043189493736320896,-0.7332426673597154,0.8666213336798577,0.0,0.13337866632014225,1.2876197740994215,22.440000534057617,0.3214290142059326,0.3080359995365143,-0.042560065916261484,0
1990-01-11 00:00:00+00:00,-0.042560065916261484,-0.08670998113556287,-0.08670998113556287,-0.017952673953894566,0.024544626276164425,0.0288830983390748,0.025143103886176306,0.055199964754226845,0.9445353636867154,0.006943944796320348,0.05072459070858641,-0.04827581952220117,-1.0,1.0,0.0,0.0,1.3270088679783254,20.049999237060547,0.3080359995365143,0.3080359995365143,0.0,0
1990-01-12 00:00:00+00:00,0.0,-0.042560065916261484,-0.09002653929628447,-0.0036164305552324094,0.023882649393889076,0.028545274848153668,0.025143103886176306,-0.20520938845308873,0.8087280238381912,-0.007245858711124729,0.028986917825733486,0.00729874438168302,0.5000534031134015,0.24996996074871164,0.24997329844329924,0.5000567408079891,0.7583283861489298,24.639999389648438,0.3080359995365143,0.3058040142059326,-0.0072722374469912105,0
1990-01-15 00:00:00+00:00,-0.0072722374469912105,-0.0072722374469912105,-0.1038989878437557,-0.028777016126750782,0.020933239355997654,0.02785853764119121,0.024203510156903633,-0.060913789240277905,0.7874260476021702,0.0,0.043792661201355026,-0.007245858711124729,-1.0,0.16666592487092755,0.8333340751290724,0.0,1.1427815755208333,26.34000015258789,0.3058040142059326,0.311383992433548,0.01808243261128276,1
1990-01-16 00:00:00+00:00,0.01808243261128276,0.010810195164291587,-0.07589978597127128,-0.0658806419256063,0.0273325745640529,0.020857032305964234,0.0233336225120865,0.2811341250260885,1.1263815529921626,-0.021899741547673345,0.0645151997265013,0.04104553790142148,0.8888936691021029,0.6111308088862515,0.05555316544894856,0.3333160256647999,1.7307434808747808,24.18000030517578,0.311383992433548,0.296875,-0.04771567813089631,0
1990-01-17 00:00:00+00:00,-0.04771567813089631,-0.02963324551961353,-0.07946554888286624,-0.12028484344524215,0.028306581677516963,0.0238848471389667,0.024841838078988005,-0.0823979281901924,1.0681510182178686,-0.0035839278551475246,0.05263157894736842,-0.04316595342155461,-0.7143058776855469,0.8571529388427734,0.0,0.14284706115722656,1.320755429945584,24.15999984741211,0.296875,0.2890630066394806,-0.026666494384953658,0
1990-01-18 00:00:00+00:00,-0.026666494384953658,-0.07438217251584996,-0.06357197735155845,-0.15028195848712134,0.025295594517739793,0.023623810601643296,0.025317363660141506,0.32581653508558434,1.47076374113208,-0.007518266376696135,0.03861095775023984,-0.018938198946268473,-0.7998349804139375,0.4999559413726532,0.3999615488343155,0.10008250979303127,0.9346004768321396,24.34000015258789,0.2890630066394806,0.3058040142059326,0.05629973990456725,1
1990-01-19 00:00:00+00:00,0.05629973990456725,0.029633245519613504,-0.0072722374469912105,-0.0972987767432757,0.04039440337078233,0.03247765472934689,0.028200997371758647,-0.030288956858900835,1.394190138252919,0.04246822852470966,0.029198485929356362,0.014817244815902748,0.5000600785025767,0.5000567408079891,0.24996996074871164,0.24997329844329924,0.7476983497046035,22.5,0.3058040142059326,0.296875,-0.02963324551961353,0
1990-01-22 00:00:00+00:00,-0.02963324551961353,0.026666494384953526,-0.02963324551961353,-0.13353223336336922,0.04238816561482138,0.03247455144638586,0.028575401273015565,-0.599308880626976,0.7991247184070367,-0.007302155328678853,0.037594945807206,-0.02205739714074559,-1.0,0.5999449934713125,0.40005500652868753,0.0,0.9174529711678006,26.700000762939453,0.296875,0.3013390004634857,0.014924703606165369,1
1990-01-23 00:00:00+00:00,0.014924703606165369,-0.01470854191344804,-0.032790974524730884,-0.10869076049600229,0.04196240874669027,0.03369386769614619,0.028797250403661358,-0.03307702145872002,0.7825107783425305,0.015036633140162417,0.03703801870766044,0.0,0.199889986942625,0.0,0.40005500652868753,0.5999449934713125,0.9174491503022675,24.719999313354492,0.3013390004634857,0.3035709857940674,0.0073795953463498595,1
1990-01-24 00:00:00+00:00,0.0073795953463498595,0.0223042989525153,0.0223042989525153,-0.057161249930350905,0.03513047370512347,0.03193284827205179,0.02833320464646069,0.18671112409291404,0.9341907018446569,-0.03703465611948027,0.058826532335272436,0.04615072397561743,0.7499132199407226,0.7499132199407226,0.12504339002963874,0.12504339002963874,1.4415002171694882,25.389999389648438,0.3035709857940674,0.3046880066394806,0.003672850266119605,1
1990-01-25 00:00:00+00:00,0.003672850266119605,0.01105244561246951,0.05264364360358861,-0.010928333747969747,0.030757984106815107,0.02923903366826052,0.028288790046339347,-0.42018371526472315,0.6392764410038162,0.007355869026890625,0.021979955657641468,-0.003649420918655736,-0.6664130120374697,0.16664219121998977,0.6665643147987451,0.16679349398126517,0.5405819564488903,25.6299991607666,0.3046880066394806,0.2924109995365143,-0.04112797872552674,0
1990-01-26 00:00:00+00:00,-0.04112797872552674,-0.03745512845940714,-0.04478407502650537,-0.0520563124734965,0.02479522248923272,0.031844687894263195,0.029538175902389704,0.48548464358524596,1.0299475893320265,-0.003666113601691297,0.0534350623771554,-0.03676236129207575,-0.4284782409667969,0.7142391204833984,0.0,0.28576087951660156,1.2280517039636667,26.280000686645508,0.2924109995365143,0.296875,0.015150829506891724,1
1990-01-29 00:00:00+00:00,0.015150829506891724,-0.025977149218634997,0.0,-0.02963324551961353,0.023514640668524746,0.032466380155888507,0.02944353409121453,-0.4129701828766422,0.6878454724441061,0.007633143542622903,0.041354028802169,0.007575218890174245,0.6363949731397486,0.1818025134301257,0.1818025134301257,0.6363949731397486,0.964909095977006,26.440000534057617,0.296875,0.3035709857940674,0.0223042989525153,1
1990-01-30 00:00:00+00:00,0.0223042989525153,0.03745512845940715,0.0073795953463498595,-0.025411379178381047,0.02487768373269238,0.03279623801476399,0.026830235577916084,-0.02947382266227292,0.6809020626152219,0.0,0.044118132146467086,0.022554899516858552,0.33323097326622075,0.49996217127954534,0.3333845133668896,0.16665331535356503,1.0908955852851903,27.25,0.3035709857940674,0.3035709857940674,0.0,0
1990-01-31 00:00:00+00:00,0.0,0.0223042989525153,0.0,0.0223042989525153,0.024657807331729502,0.028710003591076432,0.02672406291789172,0.21198213825777884,0.8577435178696566,0.01470830201630606,0.05147066330838181,-0.014495103654005288,0.14278030395507812,0.28576087951660156,0.14284896850585938,0.5713901519775391,1.2173692357507013,25.360000610351562,0.3035709857940674,0.3002229928970337,-0.011089965546245018,0
1990-02-01 00:00:00+00:00,-0.011089965546245018,-0.011089965546245018,-0.014762815812364686,0.03788082779122396,0.024989693926859013,0.027358761815290577,0.02668484508369437,-0.2066104227030419,0.720039952470337,0.01470830201630606,0.03345853585514599,-0.02536394009543175,-0.7777988755544347,0.7777988755544347,0.11110056222278263,0.11110056222278263,0.7929661032899195,24.8700008392334,0.3002229928970337,0.3058040142059326,0.018418912113343146,1
1990-02-02 00:00:00+00:00,0.018418912113343146,0.0073289465670982375,0.04478407502650531,0.0,0.014037007966177245,0.021212176676313334,0.0271604812204279,0.011887354093218174,0.7297361622279788,-0.011151687166685263,0.04379607214835086,0.03007667943050987,0.3333837715150369,0.6666918857575185,0.3333081142424816,0.0,1.048027795666821,24.31999969482422,0.3058040142059326,0.3125,0.021660048867936915,1
1990-02-05 00:00:00+00:00,0.021660048867936915,0.040078960981280116,0.05129329438755048,0.05129329438755048,0.015022339349739743,0.019372191484321944,0.02769849742871595,-0.15215167079565362,0.6267051588492355,0.0,0.0357151985168457,0.021896330600677513,0.6000384511656844,0.5999449934713125,0.19998077441715775,0.20007423211152975,0.8658075813099807,24.540000915527344,0.3125,0.31026801466941833,-0.007167981767234896,0
1990-02-06 00:00:00+00:00,-0.007167981767234896,0.014492067100702095,0.02182101366780039,0.029200609014150277,0.014895888789651889,0.019390725329576475,0.027674987787247467,-0.31955505281575464,0.4570035798613756,-0.007142353057861328,0.02877839088713745,0.0,0.5000600785025767,0.0,0.24996996074871164,0.7500300392512883,0.6926627107033645,24.690000534057617,0.31026801466941833,0.296875,-0.044125312620315674,0
1990-02-07 00:00:00+00:00,-0.044125312620315674,-0.05129329438755058,-0.02230429895251536,-0.02230429895251536,0.02660041448136062,0.024294732458639463,0.02767310851958549,1.44144950713179,1.8666256277120001,-0.050359686662023444,0.045109799033717105,0.007575218890174245,0.0,0.16666592487092755,0.5,0.3333340751290725,1.0525505835511801,24.290000915527344,0.296875,0.29464301466941833,-0.007546670999924242,0
1990-02-08 00:00:00+00:00,-0.007546670999924242,-0.05167198362023984,-0.018761004406194503,-0.033523820218559215,0.026426286169133287,0.024250846867703586,0.02617024201297151,-0.5152684522054991,1.1232024480744667,0.0,0.03787973575085983,-0.007518266376696135,0.20007690233136893,0.19998077441715775,0.19998077441715775,0.6000384511656844,0.8928691062153776,23.770000457763672,0.29464301466941833,0.3058040142059326,0.0371799165195377,1
1990-02-09 00:00:00+00:00,0.0371799165195377,0.029633245519613504,0.0,0.04478407502650531,0.03125251721461124,0.023322833440325215,0.027616977419001567,-0.10473394504481831,1.012679582430782,0.01515043778034849,0.03649723031103938,0.022390078479608902,0.6000384511656844,0.6000384511656844,0.19998077441715775,0.19998077441715775,0.8849682576084913,23.690000534057617,0.3058040142059326,0.3035709857940674,-0.0073289465670981786,0
